waveform	Ch0		Gen	
t0	2023-10-20  17:12:37.562372		2023-10-20  17:12:37.562372	
delta t	8.000000E-6		8.000000E-6	

time[0]	Ch0	time[1]	Gen
2023-10-20  17:12:37.563700	-3.453146E-1	2023-10-20  17:12:37.563700	7.767956E-3
2023-10-20  17:12:37.563708	-3.453146E-1	2023-10-20  17:12:37.563708	7.767956E-3
2023-10-20  17:12:37.563716	-3.453146E-1	2023-10-20  17:12:37.563716	-7.293946E-4
2023-10-20  17:12:37.563724	-3.453146E-1	2023-10-20  17:12:37.563724	7.767956E-3
2023-10-20  17:12:37.563732	-2.607726E-1	2023-10-20  17:12:37.563732	-7.293946E-4
2023-10-20  17:12:37.563740	-3.030436E-1	2023-10-20  17:12:37.563740	3.519281E-3
2023-10-20  17:12:37.563748	-3.030436E-1	2023-10-20  17:12:37.563748	-7.293946E-4
2023-10-20  17:12:37.563756	-2.607726E-1	2023-10-20  17:12:37.563756	3.519281E-3
2023-10-20  17:12:37.563764	-2.607726E-1	2023-10-20  17:12:37.563764	-9.226745E-3
2023-10-20  17:12:37.563772	-2.607726E-1	2023-10-20  17:12:37.563772	-7.293946E-4
2023-10-20  17:12:37.563780	-2.607726E-1	2023-10-20  17:12:37.563780	-4.978070E-3
2023-10-20  17:12:37.563788	-2.607726E-1	2023-10-20  17:12:37.563788	-4.978070E-3
2023-10-20  17:12:37.563796	-2.607726E-1	2023-10-20  17:12:37.563796	-4.978070E-3
2023-10-20  17:12:37.563804	-2.185017E-1	2023-10-20  17:12:37.563804	3.519281E-3
2023-10-20  17:12:37.563812	-2.607726E-1	2023-10-20  17:12:37.563812	1.201663E-2
2023-10-20  17:12:37.563820	-2.185017E-1	2023-10-20  17:12:37.563820	-7.293946E-4
2023-10-20  17:12:37.563828	-2.185017E-1	2023-10-20  17:12:37.563828	-7.293946E-4
2023-10-20  17:12:37.563836	-2.185017E-1	2023-10-20  17:12:37.563836	1.201663E-2
2023-10-20  17:12:37.563844	-2.185017E-1	2023-10-20  17:12:37.563844	1.626531E-2
2023-10-20  17:12:37.563852	-1.762307E-1	2023-10-20  17:12:37.563852	3.519281E-3
2023-10-20  17:12:37.563860	-1.762307E-1	2023-10-20  17:12:37.563860	-9.226745E-3
2023-10-20  17:12:37.563868	-1.762307E-1	2023-10-20  17:12:37.563868	-7.293946E-4
2023-10-20  17:12:37.563876	-2.185017E-1	2023-10-20  17:12:37.563876	-7.293946E-4
2023-10-20  17:12:37.563884	-1.762307E-1	2023-10-20  17:12:37.563884	-4.978070E-3
2023-10-20  17:12:37.563892	-1.762307E-1	2023-10-20  17:12:37.563892	-4.978070E-3
2023-10-20  17:12:37.563900	-1.762307E-1	2023-10-20  17:12:37.563900	1.201663E-2
2023-10-20  17:12:37.563908	-1.762307E-1	2023-10-20  17:12:37.563908	3.519281E-3
2023-10-20  17:12:37.563916	-1.339597E-1	2023-10-20  17:12:37.563916	7.767956E-3
2023-10-20  17:12:37.563924	-1.339597E-1	2023-10-20  17:12:37.563924	2.051398E-2
2023-10-20  17:12:37.563932	-1.339597E-1	2023-10-20  17:12:37.563932	3.519281E-3
2023-10-20  17:12:37.563940	-1.339597E-1	2023-10-20  17:12:37.563940	-4.978070E-3
2023-10-20  17:12:37.563948	-9.168877E-2	2023-10-20  17:12:37.563948	7.767956E-3
2023-10-20  17:12:37.563956	-1.339597E-1	2023-10-20  17:12:37.563956	2.051398E-2
2023-10-20  17:12:37.563964	-9.168877E-2	2023-10-20  17:12:37.563964	7.767956E-3
2023-10-20  17:12:37.563972	-9.168877E-2	2023-10-20  17:12:37.563972	-4.978070E-3
2023-10-20  17:12:37.563980	-1.339597E-1	2023-10-20  17:12:37.563980	3.519281E-3
2023-10-20  17:12:37.563988	-9.168877E-2	2023-10-20  17:12:37.563988	-7.293946E-4
2023-10-20  17:12:37.563996	-9.168877E-2	2023-10-20  17:12:37.563996	-7.293946E-4
2023-10-20  17:12:37.564004	-9.168877E-2	2023-10-20  17:12:37.564004	1.201663E-2
2023-10-20  17:12:37.564012	-4.941780E-2	2023-10-20  17:12:37.564012	3.519281E-3
2023-10-20  17:12:37.564020	-4.941780E-2	2023-10-20  17:12:37.564020	-4.978070E-3
2023-10-20  17:12:37.564028	-4.941780E-2	2023-10-20  17:12:37.564028	-4.978070E-3
2023-10-20  17:12:37.564036	-4.941780E-2	2023-10-20  17:12:37.564036	-7.293946E-4
2023-10-20  17:12:37.564044	-4.941780E-2	2023-10-20  17:12:37.564044	-4.978070E-3
2023-10-20  17:12:37.564052	-4.941780E-2	2023-10-20  17:12:37.564052	7.767956E-3
2023-10-20  17:12:37.564060	-4.941780E-2	2023-10-20  17:12:37.564060	-7.293946E-4
2023-10-20  17:12:37.564068	-7.146828E-3	2023-10-20  17:12:37.564068	-4.978070E-3
2023-10-20  17:12:37.564076	-4.941780E-2	2023-10-20  17:12:37.564076	-7.293946E-4
2023-10-20  17:12:37.564084	-7.146828E-3	2023-10-20  17:12:37.564084	7.767956E-3
2023-10-20  17:12:37.564092	-7.146828E-3	2023-10-20  17:12:37.564092	3.519281E-3
2023-10-20  17:12:37.564100	-7.146828E-3	2023-10-20  17:12:37.564100	-7.293946E-4
2023-10-20  17:12:37.564108	-7.146828E-3	2023-10-20  17:12:37.564108	3.519281E-3
2023-10-20  17:12:37.564116	-7.146828E-3	2023-10-20  17:12:37.564116	3.519281E-3
2023-10-20  17:12:37.564124	-7.146828E-3	2023-10-20  17:12:37.564124	-7.293946E-4
2023-10-20  17:12:37.564132	3.512414E-2	2023-10-20  17:12:37.564132	3.519281E-3
